580             , 5357591.1122882 , 2817536.03531085, 5570379.20038142, -4174.72857029918, -1363.39054771862, 4943.37026171862
590             , 5315652.79837967, 2803801.57260255, 5619612.79243596, -4212.88032055851, -1383.48356544133, 4903.29349901937
600             , 5273334.58626086, 2789866.7340451 , 5668443.98141791, -4250.70795682877, -1403.4655706547, 4862.89005411958
610             , 5230639.72472417, 2775732.63416411, 5716869.51270648, -4288.20994993254, -1423.33568388766, 4822.16236662003
620             , 5187571.47781442, 2761400.39626115, 5764886.15605793, -4325.38477852797, -1443.09302939503, 4781.11287235857
630             , 5144133.12475168, 2746871.15237714, 5812490.70556868, -4362.23092886032, -1462.73673503743, 4739.74400355318
640             , 5100327.95985665, 2732146.04325685, 5859679.97963985, -4398.74689451707, -1482.2659321622, 4698.05818894907
650             , 5056159.29247848, 2717226.21831463, 5906450.82094328, -4434.93117618703, -1501.67975548576, 4656.05785396929
660             , 5011630.44692488, 2702112.8356013 , 5952800.09638906, -4470.78228142323, -1520.97734297733, 4613.74542086947
670             , 4966744.7623947 , 2686807.06177222, 5998724.69709467, -4506.29872440987, -1540.15783574391, 4571.12330889593
680             , 4921505.59291275, 2671310.07205646, 6044221.53835566, -4541.47902573278, -1559.22037791668, 4528.19393444773
690             , 4875916.3072669 , 2655623.05022712, 6089287.55961805, -4576.32171215402, -1578.16411653856, 4484.95971124215
700             , 4829980.28894747, 2639747.18857277, 6133919.72445229, -4610.82531639021, -1596.98820145346, 4441.42305048392
710             , 4783700.93608872, 2623683.68787002, 6178115.02052908, -4644.98837689465, -1615.69178519646, 4397.58636103788
720             , 4737081.66141262, 2607433.75735709, 6221870.45959676, -4678.80943764345, -1634.2740228857, 4353.45204960522
730             , 4690125.8921746 , 2590998.61470857, 6265183.07746063, -4712.28704792536, -1652.73407211532, 4309.0225209031 
740             , 4642837.07011154, 2574379.48601117, 6308049.933964  , -4745.41976213546, -1671.0710928501, 4264.30017784791
750             , 4595218.65139166, 2557577.60574052, 6350468.11297113, -4778.20613957284, -1689.28424732103, 4219.28742174156
760             , 4547274.10656651, 2540594.21673906, 6392434.72235198, -4810.64474424198, -1707.3726999227, 4173.98665246147
770             , 4499006.92052486, 2523430.57019485, 6433946.893969  , -4842.73414465804, -1725.33561711166, 4128.40026865378
780             , 4450420.59244861, 2506087.92562155, 6475001.78366575, -4874.47291365609, -1743.17216730651, 4082.5306679297 
790             , 4401518.63577045, 2488567.55083918, 6515596.57125756, -4905.85962820389, -1760.88152078907, 4036.38024706551
800             , 4352304.57813351, 2470870.72195607, 6555728.46052419, -4936.89286921907, -1778.46284960705, 3989.95140220524
810             , 4302781.96135276, 2452998.72335162, 6595394.67920454, -4967.57122138967, -1795.91532747825, 3943.24652906708
820             , 4252954.34137814, 2434952.84766011, 6634592.47899342, -4997.89327299885, -1813.23812969583, 3896.26802315262
830             , 4202825.28825951, 2416734.39575539, 6673319.13554048, -5027.85761575337, -1830.4304330353, 3849.01827995938
840             , 4152398.38611327, 2398344.67673654, 6711571.94845121, -5057.46284461591, -1847.49141566272, 3801.49969519656
850             , 4101677.23309055, 2379785.00791438, 6749348.24129016, -5086.70755764154, -1864.42025704444, 3753.71466500361
860             , 4050665.44134716, 2361056.71479898, 6786645.36158635, -5115.59035581779, -1881.216137858 , 3705.66558617203
870             , 3999366.63701504, 2342161.13108789, 6823460.68084091, -5144.10984290877, -1897.87823990486, 3657.35485637038
880             , 3947784.46017522, 2323099.59865541, 6859791.59453698, -5172.26462530324, -1914.40574602412, 3608.78487437201
890             , 3895922.56483233, 2303873.46754263, 6895635.52215195, -5200.05331186658, -1930.79784000809, 3559.95804028602
900             , 3843784.61889059, 2284484.09594828, 6930989.90717191, -5227.47451379677, -1947.0537065189, 3510.87675579104
910             , 3791374.30413113, 2264932.85022045, 6965852.21710861, -5254.52684448416, -1963.17253100688, 3461.54342437221
920             , 3738695.31619082, 2245221.10484915, 7000219.94351865, -5281.20891937553, -1979.15349963018, 3411.96045156066
930             , 3685751.36454231, 2225350.24245957, 7034090.60202519, -5307.51935584173, -1994.99579917599, 3362.13024517655
940             , 3632546.17247546, 2205321.65380622, 7067461.73234207, -5333.45677304965, -2010.6986169832, 3312.05521557443
950             , 3579083.47708001, 2185136.73776779, 7100330.89830037, -5359.01979183813, -2026.26114086654, 3261.73777589188
960             , 3525367.02922943, 2164796.90134272, 7132695.68787751, -5384.20703459788, -2041.6825590421, 3211.1803423007 
970             , 3471400.59356603, 2144303.55964563, 7164553.71322887, -5409.01712515545, -2056.96206005453, 3160.3853342612 
980             , 3417187.94848714, 2123658.13590432, 7195902.61072192, -5433.44868866122, -2072.09883270569, 3109.35517477937
990             , 3362732.88613241, 2102862.06145758, 7226740.04097302, -5457.5003514817, -2087.0920659847, 3058.09229066658
1000            , 3308039.21237219, 2081916.77575367, 7257063.68888675, -5481.17074109581, -2101.94094899972, 3006.59911280228
1010            , 3253110.74679688, 2060823.72634943, 7286871.26369795, -5504.45848599519, -2116.64467091112, 2954.87807639954
1020            , 3197951.32270732, 2039584.36891013, 7316160.49901636, -5527.36221558896, -2131.20242086625, 2902.93162127326
1030            , 3142564.78710603, 2018200.1672099 , 7344929.152874  , -5549.8805601124, -2145.61338793591, 2850.76219211119
1040            , 3086955.00068943, 1996672.59313277, 7373175.00777529, -5572.01215054001, -2159.87676105204, 2798.37223874769
1050            , 3031125.83784083, 1975003.12667444, 7400895.87074986, -5593.7556185029, -2173.99172894753, 2745.7642164402 
1060            , 2975081.18662428, 1953193.2559445 , 7428089.5734082 , -5615.10959621016, -2187.95748009709, 2692.94058614844
1070            , 2918824.94877917, 1931244.47716932, 7454753.97200009, -5636.07271637481, -2201.77320266016, 2639.90381481644
1080            , 2862361.03971552, 1909158.29469549, 7480886.94747585, -5656.643612144 , -2215.43808442517, 2586.65637565707
1090            , 2805693.38850999, 1886936.22099381, 7506486.40555046, -5676.82091703356, -2228.9513127557, 2533.20074843938
1100            , 2748825.93790248, 1864579.77666375, 7531550.27677058, -5696.60326486701, -2242.31207453809, 2479.53941977853
1110            , 2691762.64429338, 1842090.49043856, 7556076.5165845 , -5715.98928971896, -2255.51955613089, 2425.67488342853
1120            , 2634507.47774126, 1819469.89919072, 7580063.10541492, -5734.97762586298, -2268.57294331591, 2371.60964057743
1130            , 2577064.42196121, 1796719.54793798, 7603508.04873489, -5753.56690772406, -2281.47142125099, 2317.34620014525
1140            , 2519437.47432344, 1773840.98984981, 7626409.37714652, -5771.75576983555, -2294.21417442461, 2262.88707908459
1150            , 2461630.64585249, 1750835.78625435, 7648765.1464629 , -5789.54284680076, -2306.80038661215, 2208.23480268362
1160            , 2403647.96122664, 1727705.50664571, 7670573.43779296, -5806.92677325907, -2319.22924083389, 2153.39190487199
1170            , 2345493.45877772, 1704451.72869174, 7691832.35762938, -5823.90618385693, -2331.499919315 , 2098.36092852901
1180            , 2287171.19049117, 1681076.03824218, 7712540.03793971, -5840.47971322341, -2343.61160344706, 2043.14442579449
1190            , 2228685.22200629, 1657580.02933717, 7732694.6362605 , -5856.64599595054, -2355.56347375174, 1987.74495838237
1200            , 2170039.63261674, 1633965.30421613, 7752294.33579461, -5872.4036665786, -2367.35470984608, 1932.16509789649
1210            , 2111238.51527106, 1610233.47332697, 7771337.34551172, -5887.75135958609, -2378.98449040966, 1876.40742614913
1220            , 2052285.97657334, 1586386.15533563, 7789821.90025203, -5902.68770938475, -2390.45199315385, 1820.47453548206
1230            , 1993186.13678389, 1562424.97713589, 7807746.26083312, -5917.21135031955, -2401.75639479291, 1764.36902908999
1240            , 1933943.12981988, 1538351.57385948, 7825108.71416018, -5931.32091667358, -2412.89687101694, 1708.09352134655
1250            , 1874561.10325593, 1514167.58888646, 7841907.57333934, -5945.01504267818, -2423.87259646687, 1651.65063813268
1260            , 1815044.21832453, 1489874.67385583, 7858141.17779452, -5958.29236252809, -2434.68274471156, 1595.04301716744
1270            , 1755396.64991634, 1465474.48867633, 7873807.89338736, -5971.15151040184, -2445.32648822682, 1538.27330834145
1280            , 1695622.5865802 , 1440968.70153753, 7888906.11254068, -5983.59112048739, -2455.80299837634, 1481.34417405238
1290            , 1635726.23052289, 1416358.98892094, 7903434.25436522, -5995.60982701302, -2466.11144539508, 1424.25828954324
1300            , 1575711.79760857, 1391647.03561146, 7917390.76478979, -6007.20626428373, -2476.25099837451, 1367.01834324259
1310            , 1515583.51735779, 1366834.53470885, 7930774.11669485, -6018.37906672294, -2486.22082524992, 1309.62703710752
1320            , 1455345.63294608, 1341923.18763931, 7943582.81004949, -6029.12686891977, -2496.02009279014, 1252.08708696844
1330            , 1395002.40120202, 1316914.70416725, 7955815.37205194, -6039.44830568188, -2505.64796658927, 1194.40122287686
1340            , 1334558.09260481, 1291810.80240703, 7967470.3572735 , -6049.3420120939, -2515.10361106087, 1136.57218945479
1350            , 1274016.99128112, 1266613.20883478, 7978546.347806  , -6058.8066235817, -2524.38618943411, 1078.60274624665
1360            , 1213383.39500139, 1241323.6583003 , 7989041.9534128 , -6067.84077598227, -2533.49486375255, 1020.49566807343
1370            , 1152661.6151753 , 1215943.89403883, 7998955.81168335, -6076.44310561956, -2542.4287948749, 962.253745389099
1380            , 1091855.97684653, 1190475.66768298, 8008286.58819129, -6084.61224938631, -2551.18714247863, 903.879784638854
1390            , 1030970.81868664, 1164920.73927445, 8017032.97665616, -6092.3468448317, -2559.76906506536, 845.376608619854
1400            , 970010.492987994, 1139280.87727577, 8025193.69910877, -6099.64553025527, -2568.17371996936, 786.747056843992
1410            , 908979.365655821, 1113557.85858191, 8032767.5060601 , -6106.50694480691, -2576.40026336806, 727.993985902404
1420            , 847881.81619915 , 1087753.46853182, 8039753.176674  , -6112.92972859315, -2584.4478502952, 669.120269832405
1430            , 786722.237720696, 1061869.50091974, 8046149.51894345, -6118.91252278971, -2592.31563465666, 610.128800486228
1440            , 725505.036905576, 1035907.75800645, 8051955.36987056, -6124.45396976054, -2600.00276924884, 551.022487901718
1450            , 664234.634008809, 1009870.05053018, 8057169.59565031, -6129.55271318331, -2607.50840577958, 491.804260674897
1460            , 602915.462841519, 983758.197717475, 8061791.09185798, -6134.20739818154, -2614.83169489189, 432.477066334614
1470            , 541551.970755791, 957574.02729363 , 8065818.78364039, -6138.41667146335, -2621.97178619028, 373.043871718674
1480            , 480148.618628102, 931319.375492984, 8069251.62591084, -6142.17918146704, -2628.92782827001, 313.507663351906
1490            , 418709.880841263, 904996.087068833, 8072088.60354789, -6145.49357851348, -2635.69896874902, 253.871447826116
1500            , 357240.245264801, 878606.015303036, 8074328.73159796, -6148.35851496551, -2642.28435430285, 194.138252181395
1510            , 295744.213233717, 852151.022015254, 8075971.05548169, -6150.77264539434, -2648.68313070235, 134.311124289321
1520            , 234226.299525536, 825632.977571793, 8077014.65120422, -6152.73462675317, -2654.89444285436, 74.3931332374886
1530            , 172691.032335591, 799053.760894031, 8077458.62556922, -6154.24311855799, -2660.91743484547, 14.3873697156972
1540            , 111142.953250459, 772415.259466387, 8077302.11639691, -6155.29678307576, -2666.75124998878, -45.7030535963645
1550            , 49586.617219482 , 745719.36934381 , 8076544.29274588, -6155.89428552005, -2672.39503087375, -105.875001640241
1560            , -11973.4074757103, 718967.995158754, 8075184.35513879, -6156.03429425428, -2677.84791941926, -166.125316588366
1570            , -73532.5392537475, 692163.050127602, 8073221.53579209, -6155.71548100251, -2683.10905692974, -226.450817452684
1580            , -135086.18326821, 665306.456056521, 8070655.09884953, -6154.93652106808, -2688.17758415477, -286.848299691762
1590            , -196629.73144455, 638400.143346695, 8067484.34061969, -6153.69609356013, -2693.05264135174, -347.314534817111
1600            , -258158.562519313, 611446.050998921, 8063708.5898174 , -6151.99288162811, -2697.73336835214, -407.846269998357
1610            , -319668.042081746, 584446.126617522, 8059327.20780917, -6149.82557270429, -2702.21890463096, -468.440227667494
1620            , -381153.522617877, 557402.326413552, 8054339.58886251, -6147.19285875465, -2706.5083893799, -529.093105122372
1630            , -442610.343557137, 530316.615207243, 8048745.1603993 , -6144.09343653791, -2710.60096158388, -589.801574129168
1640            , -504033.83132162, 503190.966429685, 8042543.38325305, -6140.52600787315, -2714.49576010115, -650.562280524565
1650            , -565419.29937806, 476027.362123666, 8035733.75193025, -6136.48927991588, -2718.19192374722, -711.371843817038
1660            , -626762.048292609, 448827.792943672, 8028315.79487556, -6131.98196544282, -2721.68859138235, -772.226856787882
1670            , -688057.365788513, 421594.258154983, 8020289.07474117, -6127.00278314554, -2724.98490200278, -833.123885091568
1680            , -749300.526806766, 394328.765631844, 8011653.18865999, -6121.55045793282, -2728.07999483592, -894.059466856333
1690            , -810486.793569827, 367033.331854655, 8002407.76852297, -6115.62372124226, -2730.97300943943, -955.030112284065
1700            , -871611.415648511, 339709.981906164, 7992552.48126033, -6109.2213113609, -2733.66308580409, -1016.0323032506
1710            , -932669.630032117, 312360.749466602, 7982087.02912683, -6102.34197375513, -2736.14936446082, -1077.06249290578
1720            , -993656.661201919, 284987.676807725, 7971011.14999101, -6094.98446141008, -2738.4309865918, -1138.11710527397
1730            , -1054567.72120808, 257592.814785737, 7959324.61762849, -6087.14753517845, -2740.50709414572, -1199.19253485461
1740            , -1115398.00975013, 230178.222833024, 7947027.24201916, -6078.82996413896, -2742.3768299571, -1260.28514622367
1750            , -1176142.71426103, 202745.968948684, 7934118.86964842, -6070.03052596469, -2744.03933787022, -1321.3912736352
1760            , -1236797.00999502, 175298.129687793, 7920599.38381242, -6060.74800730124, -2745.49376286701, -1382.50722062406
1770            , -1297356.06011928, 147836.790149369, 7906468.70492719, -6050.98120415492, -2746.73925119966, -1443.62925960928
1780            , -1357815.01580951, 120364.043962986, 7891726.7908418 , -6040.72892229111, -2747.77495052753, -1504.75363149855
1790            , -1418169.01634955, 92881.9932740023, 7876373.63715546, -6029.98997764288, -2748.60001005885, -1565.8765452941
1800            , -1478413.18923515, 65392.7487273426, 7860409.2775385 , -6018.7631967301, -2749.2135806967, -1626.99417769947
1810            , -1538542.650282 , 37898.4294497991, 7843833.78405736, -6007.04741708893, -2749.61481518999, -1688.10267272851
1820            , -1598552.50373803, 10401.1630308002, 7826647.26750339, -5994.84148771216, -2749.80286828899, -1749.19814131541
1830            , -1658437.84240028, -17096.9144984034, 7808849.87772563, -5982.14426950026, -2749.77689690605, -1810.27666092716
1840            , -1718193.74773625, -44593.6586871801, 7790441.8039674 , -5968.95463572334, -2749.53606028067, -1871.33427517765
1850            , -1777815.29000994, -72086.9166896381, 7771423.27520673, -5955.27147249415, -2749.07952015012, -1932.36699344452
1860            , -1837297.52841272, -99574.527290476, 7751794.56050064, -5941.09367925238, -2748.40644092487, -1993.3707904881
1870            , -1896635.51119906, -127054.320932613, 7731555.96933324, -5926.42016926013, -2747.51598986902, -2054.34160607319
1880            , -1955824.27582723, -154524.119746648, 7710707.85196749, -5911.2498701089, -2746.4073372862, -2115.27534459363
1890            , -2014858.84910527, -181981.737582211, 7689250.59980086, -5895.58172423813, -2745.07965671058, -2176.16787470025
1900            , -2073734.24734202, -209424.980041241, 7667184.64572455, -5879.4146894654, -2743.53212510337, -2237.01502893182
1910            , -2132445.47650366, -236851.644513261, 7644510.46448644, -5862.74773952849, -2741.76392305456, -2297.81260334975
1920            , -2190987.53237565, -264259.520212702, 7621228.57305772, -5845.57986463935, -2739.7742349904, -2358.55635717659
1930            , -2249355.40073027, -291646.388218323, 7597339.53100301, -5827.91007205019, -2737.56224938627, -2419.24201243853
1940            , -2307544.05749997, -319010.021514791, 7572843.94085415, -5809.73738663155, -2735.1271589853, -2479.86525361233
1950            , -2365548.46895641, -346348.185036476, 7547742.44848741, -5791.06085146305, -2732.46816102271, -2540.42172727652
1960            , -2423363.59189563, -373658.635713515, 7522035.74350417, -5771.87952843614, -2729.58445745587, -2600.90704176788
1970            , -2480984.37382919, -400939.122520214, 7495724.5596151 , -5752.1924988697, -2726.47525520053, -2661.31676684254
1980            , -2538405.75318159, -428187.386525829, 7468809.6750276 , -5731.99886413813, -2723.13976637254, -2721.64643334294
1990            , -2595622.65949401, -455401.160947811, 7441291.91283655, -5711.2977463122, -2719.57720853597, -2781.89153287013
2000            , -2652630.01363454, -482578.171207545, 7413172.14141841, -5690.08828881285, -2715.78680495721, -2842.04751746226
2010            , -2709422.72801502, -509716.134988677, 7384451.27482836, -5668.36965707798, -2711.76778486534, -2902.10979927913
2020            , -2765995.70681456, -536812.762298063, 7355130.27320067, -5646.14103924211, -2707.51938371855, -2962.0737502938
2030            , -2822343.84620998, -563865.75552942, 7325210.14315209, -5623.40164682956, -2703.04084347701, -3021.9347019905
2040            , -2878462.03461325, -590872.809529739, 7294691.93818817, -5600.15071546054, -2698.3314128822, -3081.68794507046
2050            , -2934345.15291599, -617831.611668521, 7263576.75911259, -5576.38750557088, -2693.39034774255, -3141.32872916473
2060            , -2989988.07474133, -644739.841909898, 7231865.75443922, -5552.11130314504, -2688.21691122573, -3200.85226255564
2070            , -3045385.66670307, -671595.172887719, 7199560.12080699, -5527.32142046284, -2682.81037415741, -3260.25371190577
2080            , -3100532.78867246, -698395.269983652, 7166661.10339739, -5502.01719685958, -2677.17001532695, -3319.52820199642
2090            , -3155424.29405259, -725137.791408371, 7133169.99635458, -5476.19799950005, -2671.29512179957, -3378.6708154745
2100            , -3210055.03006063, -751820.388285912, 7099088.1432079 , -5449.86322416618, -2665.18498923534, -3437.67659260934
2110            , -3264419.83801799, -778440.704741238, 7064416.93729691, -5423.01229605862, -2658.8389222152, -3496.54053105898
2120            , -3318513.55364857, -804996.377991113, 7029157.82219855, -5395.64467061206, -2652.25623457381, -3555.257585647 
2130            , -3372331.00738524, -831485.038438326, 6993312.2921566 , -5367.75983432469, -2645.43624973932, -3613.82266814975
2140            , -3425867.02468466, -857904.309769358, 6956881.89251315, -5339.35730560151, -2638.37830108025, -3672.23064709489
2150            , -3479116.42635065, -884251.809055552, 6919868.22014206, -5310.43663561161, -2631.08173225952, -3730.47634757139
2160            , -3532074.02886619, -910525.14685785, 6882272.92388424, -5280.99740915969, -2623.54589759556, -3788.55455105151
2170            , -3584734.64473414, -936721.927335189, 6844097.70498464, -5251.03924557157, -2615.77016243063, -3846.45999522495
2180            , -3637093.08282697, -962839.74835661, 6805344.3175309 , -5220.5617995938, -2607.75390350641, -3904.18737384631
2190            , -3689144.14874552, -988876.201617162, 6766014.56889334, -5189.56476230731, -2599.496509347 , -3961.73133659566
2200            , -3740882.64518699, -1014828.87275767, 6726110.32016641, -5158.0478620554, -2590.99738064893, -4019.08648895287
2210            , -3792303.37232223, -1040695.34148843, 6685633.48661123, -5126.01086538561, -2582.25593067897, -4076.24739208641
2220            , -3843401.12818256, -1066473.18171695, 6644586.03809917, -5093.45357800574, -2573.27158567912, -4133.20856275699
2230            , -3894170.70905622, -1092159.96167976, 6602969.99955641, -5060.37584575404, -2564.04378527917, -4189.96447323647
2240            , -3944606.90989458, -1117753.24407836, 6560787.45140911, -5026.77755558335, -2554.57198291654, -4246.50955124249
2250            , -3994704.52472827, -1143250.58621943, 6518040.53002926, -4992.65863655917, -2544.85564626395, -4302.8381798898
2260            , -4044458.34709334, -1168649.5401594, 6474731.42818084, -4958.01906087173, -2534.89425766432, -4358.94469765835
2270            , -4093863.17046764, -1193947.65285328, 6430862.39546628, -4922.85884486194, -2524.68731457349, -4414.82339837876
2280            , -4142913.7887175, -1219142.4663081, 6386435.73877292, -4887.17805006114, -2514.23433001036, -4470.46853123597
2290            , -4191604.99655492, -1244231.5177408, 6341453.82271943, -4850.97678424428, -2503.5348330146, -4525.8743007915
2300            , -4239931.59000529, -1269212.33974073, 6295919.0701018 , -4814.25520249708, -2492.58836911205, -4581.03486702477
2310            , -4287888.3668859, -1294082.46043693, 6249833.96233889, -4777.01350829626, -2481.39450078765, -4635.94434539437
2320            , -4335470.12729533, -1318839.40367006, 6203201.03991724, -4739.25195460338, -2469.95280796592, -4690.59680691944
2330            , -4382671.67411382, -1343480.68916927, 6156022.90283499, -4700.97084497183, -2458.26288849903, -4744.98627828221
2340            , -4429487.81351472, -1368003.83273393, 6108302.21104462, -4662.17053466649, -2446.32435866254, -4799.10674195222
2350            , -4475913.35548734, -1392406.34642036, 6060041.68489441, -4622.85143179682, -2434.13685365853, -4852.95213633232
2360            , -4521943.11437106, -1416685.73873366, 6011244.10556821, -4583.01399846203, -2421.70002812635, -4906.516355928 
2370            , -4567571.90940102, -1440839.5148247, 5961912.31552354, -4542.6587519091, -2409.01355666068, -4959.79325153981
2380            , -4612794.56526544, -1464865.17669222, 5912049.21892752, -4501.7862657027, -2396.07713433729, -5012.77663048021
2390            , -4657605.9126747, -1488760.22339035, 5861657.78209062, -4460.39717090739, -2382.89047724598, -5065.46025681482
2400            , -4702000.78894229, -1512522.15124146, 5810741.03389775, -4418.49215728122, -2369.45332303088, -5117.83785162941
2410            , -4745974.03857776, -1536148.45405438, 5759302.0662367 , -4376.071974481 , -2355.76543143812, -5169.90309332281
2420            , -4789520.51389179, -1559636.62334825, 5707344.03442333, -4333.13743327849, -2341.82658487062, -5221.64961792667
2430            , -4832635.07561346, -1582984.14858182, 5654870.15762364, -4289.68940678763, -2327.63658894995, -5273.07101945253
2440            , -4875312.59351986, -1606188.51738857, 5601883.71927201, -4245.72883170211, -2313.19527308548, -5324.16085026719
